calorific_value,nitrogen,turbidity,style,alcohol,sugars,bitterness,beer_id,colour,degree_of_fermentation
38.18141593,0.196229796,0.940909091,lager,3.627692308,17.13,11.25978947,26,11.64,76.31714286
43.49115044,0.258598004,1.139090909,lager,3.633846154,17.12,8.174263158,121,11.4,76.78
38.09292035,0.261521856,1.731818182,lager,3.618461538,17.68,7.556157895,21,14.76,81.21142857
45.70353982,0.22417001,2.661818182,lager,3.556923077,17.05,20.06378947,175,11.16,87.23857143
37.65044248,0.244681179,2.413636364,stout,3.870769231,16.29,3.219052632,13,6.96,57.21428571
38.62389381,0.293868922,3.001818182,stout,3.876923077,17.46,2.730210526,37,8.76,60.37142857
37.42920354,0.359055102,1.194545455,stout,4.049230769,18.57,4.336578947,9,7.2,60.70714286
44.59734513,0.394747482,2.485454545,stout,3.769230769,18.88,4.523263158,149,7.8,60.88571429
41.01327434,0.267123194,2.012727273,stout,4.150769231,18.59,6.593263158,75,9.72,61.93
44.02212389,0.169803078,1.311818182,stout,4.270769231,20.04,6.159263158,135,6.96,62.03857143
43.04867257,0.2685709,3.980909091,stout,3.944615385,18.37,7.098631579,115,8.64,62.47142857
43.93362832,0.254582118,2.451818182,stout,3.849230769,16.24,5.219052632,130,9,62.60714286
44.42035398,0.295698685,3.503636364,stout,4.24,17.76,7.318526316,142,8.4,62.61428571
38.35840708,0.282170771,4.255454545,stout,4.070769231,18.3,4.046684211,33,6.72,62.84571429
44.68584071,0.185837494,2.837272727,stout,4.224615385,19.36,6.667526316,152,9.36,62.84857143
45.57079646,0.168747709,3.989999636,stout,3.929230769,17.39,6.265210526,174,6.84,62.93142857
44.42035398,0.331995847,3.549090909,stout,4.083076923,19.28,4.823210526,141,7.08,62.93428571
42.47345133,0.296829438,2.902727273,stout,4.052307692,20.19,3.847736842,104,7.2,63.66857143
45.34955752,0.280161115,1.800909091,stout,3.956923077,16.35,4.348684211,168,9.12,63.66857143
40.92477876,0.256869323,1.65,stout,4.190769231,19.95,7.374736842,71,10.92,63.90714286
40.03982301,0.303067424,1.686363636,stout,4.110769231,17.56,3.55,55,8.4,64.10714286
43.13716814,0.20528644,2.611818182,stout,3.803076923,18.83,3.167789474,117,6.72,64.31714286
42.73893805,0.259444355,2.961818182,stout,4.098461538,18.24,5.145473684,108,6.6,64.46
43.93362832,0.248870104,2.31,stout,3.753846154,18.03,3.413736842,129,7.92,65.15428571
42.82743363,0.205390949,3.226363636,stout,4.258461538,19.12,7.099315789,112,6.84,65.23142857
42.82743363,0.313775309,2.36,stout,3.987692308,18.45,3.801578947,111,8.16,65.33571429
38.44690265,0.230198978,2.308181818,stout,3.907692308,18.55,8.877894737,34,9.36,65.43428571
44.68584071,0.334920385,3.651818182,stout,4.052307692,17.59,5.002736842,151,7.2,65.64714286
41.1460177,0.270822126,1.742727273,stout,3.941538462,17.31,5.800052632,79,7.92,65.85714286
41.45575221,0.262541932,3.018181818,stout,4.024615385,18.9,9.466894737,86,6.84,66.57714286
43.04867257,0.180269393,4.047272727,stout,3.935384615,17.67,5.900210526,114,5.76,67.10285714
43.84513274,0.31127566,3.05,stout,4.218461538,20.65,5.469947368,127,7.68,67.15
42.03097345,0.245981545,1.543636364,stout,3.963076923,17.99,8.782,99,8.88,67.51428571
44.95132743,0.304969144,2.744545455,stout,4.123076923,18.91,6.272368421,159,8.4,68.16
38.18141593,0.263215244,1.828181818,stout,4.212307692,18.26,5.262315789,29,11.52,68.80857143
40.88053097,0.292846105,3.717272727,stout,4.356923077,17.51,4.064736842,70,7.44,69.30285714
37.51769912,0.237528312,3.121818182,stout,3.96,19.61,3.751842105,11,6.48,69.70285714
41.05752212,0.310112356,1.44,stout,3.769230769,19.72,5.720157895,77,9,70.23714286
41.5,0.275860828,2.229090909,stout,3.953846154,18.27,4.228421053,87,10.44,70.68857143
43.71238938,0.233296555,2.627272727,stout,4.153846154,18.12,6.288052632,126,7.08,70.94
38.13716814,0.328714951,3.753636364,stout,4.138461538,18.7,7.799368421,22,10.2,71.17142857
42.51769912,0.352644077,2.937272727,stout,3.830769231,18.03,6.692736842,106,8.04,71.45142857
37.96017699,0.228401767,1.559090909,stout,3.950769231,17.96,5.386315789,19,10.68,71.69857143
37.34070796,0.221810849,1.638181818,stout,3.855384615,20.51,5.596842105,6,9.84,73.13714286
41.1460177,0.396443611,0.885454545,ale,4.021538462,16.5,13.02610526,78,14.16,59.41428571
45.39380531,0.466171648,1.980909091,ale,4.563076923,16.64,11.44852632,170,12.96,60.01857143
38.2699115,0.472478164,2.099090909,ale,4.313846154,16.68,12.32826316,31,12.48,60.35571429
43.53539823,0.435870902,1.342727273,ale,4.061538462,16.78,10.81915789,122,12.6,60.46571429
37.29646018,0.367897245,2.104545455,ale,4.326153846,16.63,13.30068421,4,13.08,61.84571429
